"Year","Entity Type","Entity Group","Entity Name","Department / Subdivision","Position","Elected Official","Judicial","Other Positions","Min Classification Salary","Max Classification Salary","Reported Base Wage","Regular Pay","Overtime Pay","Lump-Sum Pay","Other Pay","Total Wages","Defined Benefit Plan","Employees Retirement Cost Covered","Deferred Compensation Plan","Health Dental Vision","Total Retirement and Health Cost","Pension Formula","Entity URL","Entity Population","Last Updated"
"2012","City","","Agoura Hills","City Manager","Deputy City Manager","","","","107604","131100","","113552","","","","113552","10404","7568","1820","18361","38153","2% @ 55","","20516","12/16/2013"
"2012","City","","Agoura Hills","City Manager","Executive Assistant","","","","59488","72432","","71296","","","","71296","6662","4846","1820","7062","20390","2% @ 55","","20516","12/16/2013"
"2012","City","","Agoura Hills","Community Services","Administrative Secretary I","","","","47904","58368","","59345","","","","59345","5525","4020","1820","18520","29885","2% @ 55","","20516","12/16/2013"
"2012","City","","Agoura Hills","Community Services","Community Services Coordinator","","","","58584","71376","","63594","","","","63594","5804","4222","1470","11718","23214","2% @ 55","","20516","12/16/2013"
"2012","City","","Agoura Hills","Community Services","Community Services Coordinator","","","","58584","71376","","66606","","","","66606","6404","4659","","11718","22781","2% @ 55","","20516","12/16/2013"
"2012","City","","Agoura Hills","Community Services","Director of Community Services","","","","85041","103608","","101163","","","","101163","9441","6868","","","16309","2% @ 55","","20516","12/16/2013"
"2012","City","","Agoura Hills","Community Services","Instructor I","","","","48","1472","","75","","","","75","","","","","0","0","","20516","12/16/2013"
"2012","City","","Agoura Hills","Community Services","Instructor I","","","","48","1472","","2893","","","","2893","","","","","0","0","","20516","12/16/2013"
"2012","City","","Agoura Hills","Community Services","Instructor I","","","","48","1472","","180","","","","180","","","","","0","0","","20516","12/16/2013"
"2012","City","","Agoura Hills","Community Services","Instructor I","","","","48","1472","","1171","","","","1171","","","","","0","0","","20516","12/16/2013"
"2012","City","","Agoura Hills","Community Services","Instructor I","","","","48","1472","","1649","","","","1649","","","","","0","0","","20516","12/16/2013"
"2012","City","","Agoura Hills","Community Services","Instructor I","","","","48","1472","","389","","","","389","","","","","0","0","","20516","12/16/2013"
"2012","City","","Agoura Hills","Community Services","Instructor I","","","","48","1472","","1650","","","","1650","","","","","0","0","","20516","12/16/2013"
"2012","City","","Agoura Hills","Community Services","Instructor I","","","","48","1472","","151","","","","151","","","","","0","0","","20516","12/16/2013"
"2012","City","","Agoura Hills","Community Services","Office Assistant I","","","","27564","33576","","12099","","","","12099","","","","","0","0","","20516","12/16/2013"
"2012","City","","Agoura Hills","Community Services","Recreation Leader I","","","","17796","21684","","2653","","","","2653","","","","","0","0","","20516","12/16/2013"
"2012","City","","Agoura Hills","Community Services","Recreation Leader I","","","","17796","21684","","640","","","","640","","","","","0","0","","20516","12/16/2013"
"2012","City","","Agoura Hills","Community Services","Recreation Leader I","","","","17796","21684","","5769","","","","5769","","","","","0","0","","20516","12/16/2013"
"2012","City","","Agoura Hills","Community Services","Recreation Leader I","","","","17796","21684","","2032","","","","2032","","","","","0","0","","20516","12/16/2013"
"2012","City","","Agoura Hills","Community Services","Recreation Leader I","","","","17796","21684","","1758","","","","1758","","","","","0","0","","20516","12/16/2013"
"2012","City","","Agoura Hills","Community Services","Recreation Leader I","","","","17796","21684","","2602","","","","2602","","","","","0","0","","20516","12/16/2013"
"2012","City","","Agoura Hills","Community Services","Recreation Leader I","","","","17796","21684","","2179","","","","2179","","","","","0","0","","20516","12/16/2013"
"2012","City","","Agoura Hills","Community Services","Recreation Leader I","","","","17796","21684","","97","","","","97","","","","","0","0","","20516","12/16/2013"
"2012","City","","Agoura Hills","Community Services","Recreation Leader I","","","","17796","21684","","8558","","","","8558","","","","","0","0","","20516","12/16/2013"
"2012","City","","Agoura Hills","Community Services","Recreation Leader I","","","","17796","21684","","3225","","","","3225","","","","","0","0","","20516","12/16/2013"
"2012","City","","Agoura Hills","Community Services","Recreation Leader II","","","","24504","29856","","15600","","","","15600","","","","","0","0","","20516","12/16/2013"
"2012","City","","Agoura Hills","Community Services","Recreation Leader II","","","","24504","29856","","3152","","","","3152","","","","","0","0","","20516","12/16/2013"
"2012","City","","Agoura Hills","Community Services","Recreation Leader II","","","","24504","29856","","11017","","","","11017","","","","","0","0","","20516","12/16/2013"
"2012","City","","Agoura Hills","Community Services","Recreation Manager","","","","75708","92256","","94242","","","","94242","8731","6352","1820","18361","35264","2% @ 55","","20516","12/16/2013"
"2012","City","","Agoura Hills","Community Services","Recreation Manager","","","","75708","92256","","81214","","","","81214","7581","5515","1820","16283","31199","2% @ 55","","20516","12/16/2013"
"2012","City","","Agoura Hills","Community Services","Recreation Supervisor","","","","66012","80460","","78788","","","","78788","7026","5111","1820","16283","30240","2% @ 55","","20516","12/16/2013"
"2012","City","","Agoura Hills","Community Services","Senior Instructor","","","","31236","38052","","330","","","","330","","","","","0","0","","20516","12/16/2013"
"2012","City","","Agoura Hills","Community Services","Special Event Worker","","","","150","1500","","500","","","","500","","","","","0","0","","20516","12/16/2013"
"2012","City","","Agoura Hills","Community Services","Special Event Worker","","","","150","1500","","1500","","","","1500","","","","","0","0","","20516","12/16/2013"
"2012","City","","Agoura Hills","Community Services","Special Event Worker","","","","150","1500","","300","","","","300","","","","","0","0","","20516","12/16/2013"
"2012","City","","Agoura Hills","Finance","Accounting Specialist II","","","","59160","72060","","61490","","","","61490","6011","4373","1820","13610","25814","2% @ 55","","20516","12/16/2013"
"2012","City","","Agoura Hills","Finance","City Treasurer","","","","3600","3600","","3600","","","","3600","","","","","0","0","","20516","12/16/2013"
"2012","City","","Agoura Hills","Finance","Director of Finance","","","","112092","136572","","145510","","","","145510","12932","9408","3360","14721","40421","2% @ 55","","20516","12/16/2013"
"2012","City","","Agoura Hills","Finance","Finance Manager","","","","75708","92256","","85341","","","","85341","7809","5680","1820","16636","31945","2% @ 55","","20516","12/16/2013"
"2012","City","","Agoura Hills","Planning","Assistant Director of Community Development","","","","103248","125784","","128097","","","","128097","11469","8343","1820","18361","39993","2% @ 55","","20516","12/16/2013"
"2012","City","","Agoura Hills","Planning","Associate Planner","","","","75306","91416","","92634","","","","92634","8651","6293","1820","8653","25417","2%@55","","20516","12/16/2013"
"2012","City","","Agoura Hills","Planning","Associate Planner","","","","75036","91416","","81638","","","","81638","7646","5563","1820","17113","32142","2% @ 55","","20516","12/16/2013"
"2012","City","","Agoura Hills","Planning","Code Compliance Officer","","","","59304","72264","","71770","","","","71770","6496","4725","1820","17241","30282","2% @ 55","","20516","12/16/2013"
"2012","City","","Agoura Hills","Planning","Director of Community Development","","","","113388","138144","","151504","","","","151504","13078","9514","3398","18361","44351","2% @ 55","","20516","12/16/2013"
"2012","City","","Agoura Hills","Planning","Principal Planner","","","","83604","101868","","105150","","","","105150","9642","7015","1820","16290","34767","2% @ 55","","20516","12/16/2013"
"2012","City","","Agoura Hills","Planning Commission","Chair","","","","100","2400","","1200","","","","1200","","","","","0","0","","20516","12/16/2013"
"2012","City","","Agoura Hills","Planning Commission","Planning Commissioner","","","","100","2400","","300","","","","300","","","","","0","0","","20516","12/16/2013"
"2012","City","","Agoura Hills","Planning Commission","Planning Commissioner","","","","100","2400","","1000","","","","1000","","","","","0","0","","20516","12/16/2013"
"2012","City","","Agoura Hills","Planning Commission","Planning Commissioner","","","","100","2400","","1200","","","","1200","","","","","0","0","","20516","12/16/2013"
"2012","City","","Agoura Hills","Planning Commission","Planning Commissioner","","","","100","2400","","1100","","","","1100","","","","","0","0","","20516","12/16/2013"
"2012","City","","Agoura Hills","Planning Commission","Vice Chair","","","","100","2400","","1100","","","","1100","","","","","0","0","","20516","12/16/2013"
"2012","City","","Agoura Hills","Public Works","Administrative Secretary I","","","","47904","58368","","60721","","","","60721","5530","4023","1820","13610","24983","2% @ 55","","20516","12/16/2013"
"2012","City","","Agoura Hills","Public Works","Associate Civil Engineer","","","","61731","75213","","63843","","","","63843","6092","4431","","16442","26965","2% @ 55","","20516","12/16/2013"
"2012","City","","Agoura Hills","Public Works","Director of Public Works","","","","113388","138144","","144011","","","","144011","12801","9313","3488","18520","44122","2% @ 55","","20516","12/16/2013"
"2012","City","","Agoura Hills","Public Works","Engineering Aide","","","","49404","60192","","60064","","","","60064","5637","4100","1820","16296","27853","2% @ 55","","20516","12/16/2013"
"2012","City","","Agoura Hills","Public Works","Public Works Project Manager","","","","82308","100284","","89800","","","","89800","8396","6108","1820","18520","34844","2% @ 55","","20516","12/16/2013"
"2012","City","","Agoura Hills","Public Works","Public Works Project Manager","","","","82308","100284","","98155","","","","98155","9016","6559","1820","18520","35915","2% @ 55","","20516","12/16/2013"
"2012","City","","Agoura Hills","Public Works","Senior Civil Engineer","","","","90732","110568","","63672","","","","63672","5679","4168","980","7376","18203","2% @ 55","","20516","12/16/2013"
"2012","City","","Alameda","Amp","Administrative Services Coordinator","","","","60606","73684","","59740","174","0","0","59914","8701","0","0","10523","19224","","http://alamedaca.gov/human-resources","75126","12/16/2013"
"2012","City","","Alameda","Amp","Apprentice Electrical Maintenance Technician","","","","64979","75213","","67622","1459","0","0","69081","9846","0","0","9262","19108","2% @ 55","http://alamedaca.gov/human-resources","75126","12/16/2013"
"2012","City","","Alameda","Amp","Apprentice Electrical Maintenance Technician","","","","64979","75213","","67608","4448","0","0","72056","9846","0","0","0","9846","","http://alamedaca.gov/human-resources","75126","12/16/2013"
"2012","City","","Alameda","Amp","Apprentice Line Worker","","","","63814","73861","","9019","998","0","0","10017","1313","0","0","0","1313","2% @ 55","http://alamedaca.gov/human-resources","75126","12/16/2013"
"2012","City","","Alameda","Amp","Assistant General Manager - Administration","","","","120016","145860","","145860","0","0","0","145860","21243","0","0","24003","45246","3% @ 50","http://alamedaca.gov/human-resources","75126","12/16/2013"
"2012","City","","Alameda","Amp","Assistant General Manager - Customer Resources","","","","120016","145860","","134918","0","0","0","134918","19650","0","0","11984","31634","3% @ 50","http://alamedaca.gov/human-resources","75126","12/16/2013"
"2012","City","","Alameda","Amp","Assistant General Manager - Customer Resources","","","","120016","145860","","128666","0","0","0","128666","18739","0","0","9358","28097","2% @ 55","http://alamedaca.gov/human-resources","75126","12/16/2013"
"2012","City","","Alameda","Amp","Assistant General Manager - Customer Resources","","","","120016","145860","","134173","0","0","0","134173","19541","0","0","2948","22489","3% @ 50","http://alamedaca.gov/human-resources","75126","12/16/2013"
"2012","City","","Alameda","Amp","Assistant Line Superintendent","","","","85644","104130","","103557","0","0","0","103557","15082","0","0","0","15082","","http://alamedaca.gov/human-resources","75126","12/16/2013"
"2012","City","","Alameda","Amp","Assistant Line Superintendent","","","","85644","104130","","93295","0","0","2760","96055","13588","0","0","27367","40955","","http://alamedaca.gov/human-resources","75126","12/16/2013"
"2012","City","","Alameda","Amp","Buyer","","","","71734","87204","","87204","0","0","10433","97637","12701","0","0","0","12701","","http://alamedaca.gov/human-resources","75126","12/16/2013"
"2012","City","","Alameda","Amp","Customer Program Coordinator","","","","71734","94042","","87204","0","0","6369","93573","12701","0","0","9496","22197","2% @ 55","http://alamedaca.gov/human-resources","75126","12/16/2013"
"2012","City","","Alameda","Amp","Customer Program Coordinator","","","","71734","94042","","87204","0","0","327","87531","12701","0","0","0","12701","","http://alamedaca.gov/human-resources","75126","12/16/2013"
"2012","City","","Alameda","Amp","Customer Service Representative","","","","42420","59698","","56531","65","0","600","57196","8321","0","0","20862","29183","","http://alamedaca.gov/human-resources","75126","12/16/2013"
"2012","City","","Alameda","Amp","Customer Service Representative","","","","42420","59698","","51437","0","0","0","51437","7491","0","0","0","7491","2% @ 55","http://alamedaca.gov/human-resources","75126","12/16/2013"
"2012","City","","Alameda","Amp","Customer Service Representative","","","","42420","59698","","56530","0","0","0","56530","8233","0","0","20862","29095","","http://alamedaca.gov/human-resources","75126","12/16/2013"
"2012","City","","Alameda","Amp","Customer Service Representative","","","","42420","59698","","13046","148","0","1521","14715","1900","0","0","0","1900","2% @ 55","http://alamedaca.gov/human-resources","75126","12/16/2013"
"2012","City","","Alameda","Amp","Customer Service Representative","","","","42420","59698","","56531","0","0","0","56531","8233","0","0","0","8233","","http://alamedaca.gov/human-resources","75126","12/16/2013"
"2012","City","","Alameda","Amp","Customer Service Representative","","","","42420","59698","","56530","565","0","0","57095","8233","0","0","10523","18756","","http://alamedaca.gov/human-resources","75126","12/16/2013"
"2012","City","","Alameda","Amp","Customer Service Representative","","","","42420","59698","","23650","15","0","0","23665","3444","0","0","847","4291","","http://alamedaca.gov/human-resources","75126","12/16/2013"
"2012","City","","Alameda","Amp","Electrical Distribution Technician","","","","61608","74899","","74899","0","0","10433","85332","10908","0","0","0","10908","2% @ 55","http://alamedaca.gov/human-resources","75126","12/16/2013"
"2012","City","","Alameda","Amp","Electrical Engineer","","","","85306","103688","","89570","0","0","2760","92330","13045","0","0","0","13045","","http://alamedaca.gov/human-resources","75126","12/16/2013"
"2012","City","","Alameda","Amp","Electrical Engineering Aide","","","","53664","65208","","61746","0","0","0","61746","8993","0","0","27367","36360","3% @ 50","http://alamedaca.gov/human-resources","75126","12/16/2013"
"2012","City","","Alameda","Amp","Electrical Engineering Aide","","","","53664","65208","","65090","0","0","0","65090","9480","0","0","16664","26144","3% @ 50","http://alamedaca.gov/human-resources","75126","12/16/2013"
"2012","City","","Alameda","Amp","Electrical Helper","","","","52042","63253","","63139","174","0","2465","65778","9195","0","0","0","9195","2% @ 55","http://alamedaca.gov/human-resources","75126","12/16/2013"
"2012","City","","Alameda","Amp","Electrical Maintenance Technician","","","","78437","90813","","90648","31","0","0","90679","13202","0","0","0","13202","2% @ 55","http://alamedaca.gov/human-resources","75126","12/16/2013"
"2012","City","","Alameda","Amp","Electrical Maintenance Technician","","","","78437","90813","","90713","7578","0","3695","101986","13743","0","0","10827","24570","","http://alamedaca.gov/human-resources","75126","12/16/2013"
"2012","City","","Alameda","Amp","Electrical Maintenance Technician","","","","78437","90813","","90649","3117","0","70","93836","13212","0","0","12194","25406","","http://alamedaca.gov/human-resources","75126","12/16/2013"
"2012","City","","Alameda","Amp","Electrical Maintenance Technician","","","","78437","90813","","90650","1230","0","2760","94640","13202","0","0","0","13202","2% @ 55","http://alamedaca.gov/human-resources","75126","12/16/2013"
"2012","City","","Alameda","Amp","Electrical Maintenance Working Supervisor","","","","95098","99861","","99702","1659","0","2495","103856","14883","0","0","7141","22024","2% @ 55","http://alamedaca.gov/human-resources","75126","12/16/2013"
"2012","City","","Alameda","Amp","Energy Resources Analyst","","","","77376","94042","","40548","0","0","1684","42232","5906","0","0","1816","7722","","http://alamedaca.gov/human-resources","75126","12/16/2013"
